run,dataset_name,num_points,runtime,time,jitter
3,tdbrain,100,ipc,1.0024478339910274,0.0008929079153747793
4,tdbrain,100,ipc,1.0017523749993416,0.0008374177175359692
5,tdbrain,100,ipc,1.0005436670035124,0.0008561144088414852
6,tdbrain,100,ipc,1.0024384999996983,0.0008628128859788318
7,tdbrain,100,ipc,1.0019920829945477,0.0006967798942931045
8,tdbrain,100,ipc,1.0021354170021368,0.000723626607763486
9,tdbrain,100,ipc,1.0010472079884494,0.0007492119928180792
0,tdbrain,200,ipc,2.0013863329950254,0.0008718595135287139
1,tdbrain,200,ipc,2.0018730830051936,0.001073413308953691
2,tdbrain,200,ipc,2.0020362499926705,0.000754191440533185
3,tdbrain,200,ipc,2.001418833999196,0.0007540282350997335
4,tdbrain,200,ipc,2.000710042004357,0.0008470590693276668
5,tdbrain,200,ipc,2.0021112500107847,0.0008050211954019951
6,tdbrain,200,ipc,2.0024695419997443,0.0009296102341522707
7,tdbrain,200,ipc,2.0019210839964217,0.0008889970102255056
8,tdbrain,200,ipc,2.002784000011161,0.0007766309593052793
9,tdbrain,200,ipc,2.002140540993423,0.0007097761354682631
0,tdbrain,400,ipc,4.001187250003568,0.0008972479320364496
1,tdbrain,400,ipc,4.002156000002287,0.0007522231586612796
2,tdbrain,400,ipc,4.002220000009402,0.0008742453286467118
3,tdbrain,400,ipc,4.000459375005448,0.0008946586493261479
4,tdbrain,400,ipc,4.002353457995923,0.0008446266044015609
5,tdbrain,400,ipc,4.001874541005236,0.0009810317460347301
6,tdbrain,400,ipc,4.001823667000281,0.000935881695944967
7,tdbrain,400,ipc,4.002053582997178,0.0006733931857294826
8,tdbrain,400,ipc,4.002062208004645,0.0008129898585476607
9,tdbrain,400,ipc,4.002312458003871,0.0009246994724950283
0,tdbrain,800,ipc,8.002178875001846,0.0009404921053876807
1,tdbrain,800,ipc,8.002004458001466,0.0008096352044114623
2,tdbrain,800,ipc,8.002391665999312,0.0009259222105187993
3,tdbrain,800,ipc,8.001966457988601,0.0009676246492073363
4,tdbrain,800,ipc,8.001637707988266,0.0008609231651973484
5,tdbrain,800,ipc,8.001942457995028,0.0009443947758658188
6,tdbrain,800,ipc,8.00261754199164,0.0007731600694059838
7,tdbrain,800,ipc,8.001335207998636,0.000859958544423203
8,tdbrain,800,ipc,8.002127125000698,0.0007873167850667542
9,tdbrain,800,ipc,8.002297333005117,0.0008500995090021345
